SO2,CO,O3,NO2,PM10,PM25,기온(°C),강수량(mm),풍속(m/s),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),최저운고(100m ),시정(10m),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C),Year,Month,Day,Hour,풍향(16방위)_20.0,풍향(16방위)_50.0,풍향(16방위)_70.0,풍향(16방위)_90.0,풍향(16방위)_110.0,풍향(16방위)_140.0,풍향(16방위)_160.0,풍향(16방위)_180.0,풍향(16방위)_200.0,풍향(16방위)_230.0,풍향(16방위)_250.0,풍향(16방위)_270.0,풍향(16방위)_280.86302185283785,풍향(16방위)_280.9498875129443,풍향(16방위)_290.0,풍향(16방위)_320.0,풍향(16방위)_340.0,풍향(16방위)_360.0,중하층운량(10분위)_1.0,중하층운량(10분위)_2.0,중하층운량(10분위)_3.0,중하층운량(10분위)_4.0,중하층운량(10분위)_5.0,중하층운량(10분위)_6.0,중하층운량(10분위)_7.0,중하층운량(10분위)_8.0,중하층운량(10분위)_9.0,중하층운량(10분위)_10.0,전운량(10분위)_1.0,전운량(10분위)_2.0,전운량(10분위)_2.753080801596446,전운량(10분위)_3.0,전운량(10분위)_4.0,전운량(10분위)_5.0,전운량(10분위)_6.0,전운량(10분위)_6.024005423589677,전운량(10분위)_7.0,전운량(10분위)_8.0,전운량(10분위)_9.0,전운량(10분위)_10.0
0.002,0.4,0.03,0.014,15.0,5.0,9.0,0.28961076260520713,4.0,52.0,6.0,-0.3,998.9,1009.2,0.0,0.49,0.0,0.0,14.0,2000.0,9.7,9.6,8.9,8.5,8.5,2022.0,3.0,18.0,16.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.003,0.4,0.032,0.014,14.0,4.0,8.7,0.5832447582492932,4.3,53.0,6.0,-0.3,998.9,1009.2,0.0,0.39,0.0,0.0,15.0,2000.0,9.2,9.6,9.0,8.6,8.5,2022.0,3.0,18.0,17.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.003,0.3,0.034,0.013,8.0,3.0,8.0,0.07240850739572124,3.8,55.0,5.9,-0.5,999.1,1009.5,0.0,0.25,0.0,0.0,14.0,2000.0,7.8,9.6,8.9,8.6,8.6,2022.0,3.0,18.0,18.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003,0.3,0.035,0.011,7.0,5.0,7.1,0.6558284180264309,4.7,56.0,5.6,-1.1,998.3,1008.7,0.0,0.05,0.0,0.0,14.0,2000.0,6.1,9.4,8.9,8.6,8.6,2022.0,3.0,18.0,19.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.002,0.3,0.037,0.01,6.0,3.0,6.6,0.44904867153854866,3.4,58.0,5.7,-1.0,999.2,1009.6,0.0576633899039285,-0.09032449283784416,0.0,0.0,14.0,2000.0,5.9,9.1,8.7,8.6,8.6,2022.0,3.0,18.0,20.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.002,0.3,0.036,0.011,6.0,4.0,6.0,0.5863196024934041,5.2,59.0,5.5,-1.4,998.7,1009.2,0.21727729598355605,-0.06747257384994754,0.0,0.0,15.0,2000.0,4.7,8.8,8.5,8.5,8.6,2022.0,3.0,18.0,21.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.003,0.3,0.036,0.011,6.0,3.0,5.8,0.8353787871897111,3.8,62.0,5.7,-0.9,998.9,1009.4,-0.0220191212875962,-0.28909900952697143,0.0,0.0,16.0,2000.0,4.8,8.5,8.3,8.4,8.6,2022.0,3.0,18.0,22.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.002,0.3,0.038,0.011,8.0,3.0,5.7,0.7144537365456927,4.3,61.0,5.6,-1.2,998.6,1009.1,-0.008906793787869738,-0.2601465245028791,0.0,0.0,15.0,2000.0,5.0,8.3,8.1,8.3,8.5,2022.0,3.0,18.0,23.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.002,0.3,0.037,0.01,4.0,2.0,5.5,0.16570573806166067,4.7,62.0,5.6,-1.2,998.0,1008.5,0.13744658807736787,0.4428152371007812,0.0,0.0,15.081982198368323,2000.0,4.8,8.2,7.9,8.2,8.5,2022.0,3.0,19.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003,0.3,0.039,0.009,8.0,2.0,5.3,0.0,4.5,64.0,5.7,-0.9,996.8,1007.3,0.11348395582224935,0.3296019628789182,0.0,0.0,15.0,2000.0,4.5,8.0,7.8,8.1,8.4,2022.0,3.0,19.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003,0.3,0.04,0.008,3.0,1.0,5.2,0.0,3.3,64.0,5.7,-1.0,996.6,1007.1,0.061098414001315327,0.25761841935108265,0.0,0.0,15.0,2000.0,4.6,7.9,7.7,8.0,8.4,2022.0,3.0,19.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.002,0.3,0.04,0.007,3.0,3.0,4.5,0.2,3.0,77.0,6.5,0.8,996.6,1007.1,0.012992943268327117,0.17863189194992657,0.0,0.0,7.0,1694.0,4.7,7.8,7.5,7.9,8.3,2022.0,3.0,19.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.003,0.3,0.039,0.008,4.0,3.0,3.1,1.4850560992194914,3.8,89.0,6.8,1.4,995.8,1006.3,-0.006393953762022342,0.10516004310768068,0.0,0.0,4.0,932.0,4.1,7.6,7.4,7.7,8.2,2022.0,3.0,19.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.002,0.3,0.037,0.01,3.0,3.0,2.4,1.5171004695107513,3.1,93.0,6.7,1.3,995.1,1005.7,-0.045049052827336844,-0.07449968866432499,0.0,0.0,4.0,1005.0,3.4,7.3,7.2,7.6,8.1,2022.0,3.0,19.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.002,0.3,0.035,0.01,3.0,1.0,1.4,5.3,3.4,95.0,6.4,0.6,994.7,1005.3,-0.036798885038865414,-0.22112933360411802,0.0,0.0,4.0,278.0,1.2,7.0,7.0,7.5,8.1,2022.0,3.0,19.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.002,0.3,0.03,0.015,3.0,1.0,1.1,1.9585928214924024,4.0,97.0,6.4,0.6,994.5,1005.1,0.0,0.0,0.3,0.0,3.0,371.0,1.5,6.7,6.7,7.3,8.0,2022.0,3.0,19.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.002,0.3,0.024,0.021,3.0,1.0,1.1,1.288448650958344,4.2,98.0,6.5,0.8,994.5,1005.1,0.0,0.03,0.5,0.0,3.0,994.0,1.8,6.4,6.4,7.2,7.9,2022.0,3.0,19.0,8.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.003,0.4,0.021,0.024,3.0,1.0,1.1,4.5,3.9,98.0,6.5,0.8,994.9,1005.5,0.0,0.09,0.5,0.5,3.0,330.0,1.2,6.2,6.2,7.0,7.8,2022.0,3.0,19.0,9.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.002,0.4,0.022,0.024,3.0,1.0,1.2,1.341882374008037,2.9,98.0,6.5,0.9,995.4,1006.0,0.0,0.15,0.6,0.0,3.0,355.0,1.5,6.1,6.0,6.8,7.6,2022.0,3.0,19.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.002,0.4,0.023,0.021,4.0,1.0,1.5,1.4522168721682647,2.9,98.0,6.7,1.2,996.1,1006.7,0.0,0.32,0.7,0.0,3.0,417.0,2.7,5.9,5.8,6.6,7.5,2022.0,3.0,19.0,11.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.003,0.4,0.022,0.024,3.0,1.0,2.0,4.6,2.7,97.0,6.8,1.5,997.0,1007.6,0.0,0.46,0.5,0.2,3.0,1444.0,4.4,5.8,5.7,6.5,7.4,2022.0,3.0,19.0,12.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.002,0.4,0.027,0.019,3.0,1.0,3.3,1.2058915852403516,3.5,96.0,7.4,2.7,997.0,1007.5,0.0,0.74,0.0,0.0,5.0,2000.0,6.9,5.9,5.7,6.3,7.3,2022.0,3.0,19.0,13.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.002,0.4,0.034,0.013,3.0,1.0,4.8,1.027472977285015,3.8,89.0,7.6,3.1,997.6,1008.1,0.0,0.92,0.0,0.0,5.0,2000.0,10.6,6.2,5.8,6.2,7.2,2022.0,3.0,19.0,14.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003,0.3,0.037,0.01,3.0,1.0,5.2,0.0,2.6,82.0,7.2,2.3,998.6,1009.1,0.0,0.73,0.0,0.0,5.0,2000.0,8.4,6.7,6.0,6.2,7.1,2022.0,3.0,19.0,15.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003,0.3,0.037,0.01,3.0,1.0,6.0,0.2711338150552365,2.0,77.0,7.2,2.2,999.6,1010.1,0.0,0.69,0.0,0.0,7.0,2000.0,9.5,7.0,6.3,6.3,7.0,2022.0,3.0,19.0,16.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003,0.3,0.038,0.011,3.0,1.0,6.0,0.3408441044784922,2.7,78.0,7.3,2.4,1000.3,1010.8,0.0,0.44,0.0,0.0,7.0,2000.0,8.2,7.2,6.5,6.4,7.0,2022.0,3.0,19.0,17.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.002,0.4,0.036,0.012,3.0,2.0,6.0,0.5549708869875758,1.5,74.0,6.9,1.7,1001.3,1011.8,0.0,0.32,0.0,0.0,7.0,2000.0,7.1,7.3,6.7,6.5,7.0,2022.0,3.0,19.0,18.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.002,0.4,0.03,0.018,6.0,5.0,5.6,0.1206371438061069,1.7,78.0,7.1,2.0,1002.3,1012.8,0.0,0.04,0.0,0.0,8.0,2000.0,6.0,7.3,6.7,6.6,7.0,2022.0,3.0,19.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.003,0.4,0.029,0.017,4.0,3.0,5.3,0.4994842725682247,1.1,77.0,6.8,1.5,1002.2,1012.7,-0.07824980537785553,-0.18631174342367984,0.0,0.0,8.0,2000.0,5.2,7.2,6.7,6.6,7.0,2022.0,3.0,19.0,20.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003,0.4,0.024,0.022,4.0,3.0,4.5,0.39008005597588635,3.1,74.0,6.2,0.2,1003.0,1013.6,0.08011239502636425,-0.15008647131593733,0.0,0.0,10.0,2000.0,4.0,7.0,6.6,6.7,7.1,2022.0,3.0,19.0,21.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.002,0.4,0.022,0.021,7.0,5.0,3.6,0.2944941772684615,1.7,74.0,5.8,-0.6,1003.3,1013.9,0.023771346494757317,-0.4079059221447707,0.0,0.0,12.0,2000.0,2.7,6.8,6.5,6.7,7.1,2022.0,3.0,19.0,22.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.002,0.4,0.022,0.022,9.0,2.0,2.9,0.7246259042253769,2.0,75.0,5.6,-1.1,1004.1,1014.7,0.08381301867208801,-0.4722669997909108,0.0,0.0,14.0,2000.0,2.1,6.4,6.3,6.6,7.1,2022.0,3.0,19.0,23.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.003,0.5,0.015,0.028,6.0,4.0,2.8,0.32705773519865033,1.5,80.0,6.0,-0.3,1004.9,1015.6,0.21050549478143044,0.152864154892832,0.0,0.0,14.023103013315321,2000.0,2.5,6.2,6.1,6.5,7.0,2022.0,3.0,20.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.002,0.4,0.02,0.022,9.0,5.0,3.1,0.0,1.1,82.0,6.2,0.3,1005.7,1016.4,0.2689318266154883,0.18035244745957613,0.0,0.0,14.0,2000.0,3.0,6.0,5.9,6.4,7.0,2022.0,3.0,20.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.002,0.4,0.021,0.018,4.0,2.0,3.6,0.0,1.1,84.0,6.6,1.1,1006.0,1016.6,-0.06719457152912423,0.02356363250684268,0.0,0.0,5.0,2000.0,3.5,5.9,5.8,6.3,7.0,2022.0,3.0,20.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.002,0.4,0.02,0.019,7.0,8.0,3.9,0.0,0.5,85.0,6.9,1.6,1006.4,1017.0,-0.007342841967486358,0.029792140551570867,0.0,0.0,12.0,2000.0,3.9,5.9,5.7,6.2,6.9,2022.0,3.0,20.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.002,0.4,0.025,0.015,9.0,7.0,4.0,0.7863706932298555,1.6,87.0,7.1,2.0,1006.5,1017.1,0.01855049093477046,0.05870915886604422,0.0,0.0,12.0,1241.0,3.8,5.9,5.7,6.1,6.8,2022.0,3.0,20.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.003,0.4,0.017,0.019,17.0,14.0,4.0,0.5573157711010026,0.8,84.0,6.8,1.5,1006.4,1017.0,-0.012079639078454996,0.0760813365498123,0.0,0.0,12.0,1231.0,3.9,5.9,5.6,6.0,6.8,2022.0,3.0,20.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.003,0.4,0.019,0.016,19.0,15.0,4.0,0.0,1.4,85.0,6.9,1.7,1006.3,1016.9,0.005273397740430674,0.03198061094230553,0.0,0.0,10.0,1104.0,3.6,5.9,5.6,6.0,6.7,2022.0,3.0,20.0,6.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.002,0.5,0.015,0.02,22.0,16.0,4.1,1.0348263152050095,1.8,87.0,7.1,2.1,1007.4,1018.0,0.0,0.0,0.0,0.0,7.0,751.0,4.0,5.9,5.6,5.9,6.7,2022.0,3.0,20.0,7.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003,0.5,0.01,0.024,26.0,22.0,4.2,1.139092637750764,2.3,88.0,7.2,2.3,1008.1,1018.7,0.0,0.12,0.0,0.0,7.0,652.0,4.7,5.9,5.6,5.9,6.6,2022.0,3.0,20.0,8.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003,0.5,0.012,0.022,34.0,28.0,5.0,0.9057901427545403,2.1,86.0,7.5,2.8,1008.8,1019.4,0.0,0.41,0.0,0.0,7.0,766.0,7.4,6.0,5.6,5.9,6.6,2022.0,3.0,20.0,9.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003,0.5,0.018,0.021,32.0,26.0,5.6,-0.0020969181105101597,4.0,76.0,6.9,1.6,1008.7,1019.3,0.2,0.71,0.0,0.0,8.0,1893.0,10.9,6.3,5.7,5.9,6.5,2022.0,3.0,20.0,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.003,0.4,0.032,0.014,24.0,15.0,6.6,0.445018096630065,2.3,70.0,6.8,1.5,1008.6,1019.1,0.3,1.49,0.0,0.0,8.0,2000.0,15.6,6.7,6.0,5.9,6.5,2022.0,3.0,20.0,11.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.003,0.4,0.041,0.011,14.0,11.0,7.9,0.0,3.0,58.0,6.2,0.1,1007.6,1018.1,0.6,2.23,0.0,0.0,8.0,2000.0,17.2,7.4,6.3,6.0,6.5,2022.0,3.0,20.0,12.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.003,0.4,0.043,0.011,18.0,12.0,7.6,-0.44183160204784144,2.8,58.0,6.1,-0.1,1007.2,1017.7,0.3,1.65,0.0,0.0,10.0,2000.0,13.5,8.1,6.8,6.1,6.5,2022.0,3.0,20.0,13.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.003,0.4,0.045,0.011,20.0,15.0,8.9,-0.2367657203762974,2.3,49.0,5.6,-1.2,1006.6,1017.0,0.7,2.1,0.0,0.0,10.0,2000.0,18.7,8.5,7.2,6.4,6.5,2022.0,3.0,20.0,14.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.003,0.4,0.048,0.009,21.0,16.0,9.0,0.031625754735614464,4.3,44.0,5.0,-2.6,1006.8,1017.2,0.9,2.49,0.0,0.0,10.0,2000.0,18.3,9.0,7.6,6.6,6.6,2022.0,3.0,20.0,15.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.003,0.3,0.048,0.009,18.0,12.0,9.1,-0.07326272269983747,4.1,42.0,4.9,-3.1,1007.0,1017.4,1.0,2.26,0.0,0.0,10.0,2000.0,16.2,9.4,8.0,6.9,6.8,2022.0,3.0,20.0,16.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.003,0.3,0.049,0.01,21.0,16.0,8.4,0.015329714590734511,4.4,45.0,5.0,-2.8,1006.8,1017.2,1.0,1.49,0.0,0.0,10.0,2000.0,10.5,9.5,8.3,7.2,6.9,2022.0,3.0,20.0,17.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.003,0.4,0.048,0.009,19.0,14.0,7.2,-0.45772231388536966,2.8,52.0,5.3,-2.0,1007.1,1017.6,1.0,0.7,0.0,0.0,21.87571479539234,2000.0,7.4,9.4,8.4,7.5,7.1,2022.0,3.0,20.0,18.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.003,0.4,0.048,0.01,24.0,16.0,5.5,-0.2297652345514507,2.6,52.0,4.7,-3.5,1008.3,1018.9,0.3,0.11,0.0,0.0,20.674498985856744,2000.0,5.1,9.0,8.3,7.6,7.2,2022.0,3.0,20.0,19.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.002,0.4,0.044,0.015,21.0,15.0,4.7,0.22836945531662423,3.4,59.0,5.0,-2.6,1009.5,1020.1,0.5523859081409777,0.050085825972566056,0.0,0.0,20.959939972098354,2000.0,3.9,8.5,8.1,7.7,7.4,2022.0,3.0,20.0,20.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.4,0.041,0.017,26.0,17.0,3.9,-0.3264730186451743,2.2,63.0,5.1,-2.5,1010.5,1021.2,0.5100890362688437,-0.17961789865218947,0.0,0.0,22.637971699154477,2000.0,3.1,8.0,7.7,7.7,7.5,2022.0,3.0,20.0,21.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.4,0.034,0.022,22.0,14.0,3.4,0.015489678173707944,2.6,62.0,4.8,-3.2,1010.9,1021.6,0.517554810299889,-0.23828352044505863,0.0,0.0,23.155361630387105,2000.0,2.5,7.5,7.4,7.6,7.6,2022.0,3.0,20.0,22.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.4,0.036,0.016,21.0,13.0,2.8,-0.11277577384544202,2.2,54.0,4.0,-5.6,1011.6,1022.3,0.5285622733420263,-0.30745129179342,0.0,0.0,26.757634069417108,2000.0,1.7,7.1,7.1,7.5,7.6,2022.0,3.0,20.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.4,0.043,0.009,18.0,12.0,2.2,-0.11539045084009558,2.1,56.0,4.0,-5.6,1012.1,1022.9,0.6571943563384819,0.32588785974059675,0.0,0.0,25.39163126410891,2000.0,1.1,6.7,6.8,7.3,7.6,2022.0,3.0,21.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.4,0.04,0.01,23.0,16.0,1.2,0.0,0.8,60.0,4.0,-5.7,1012.9,1023.7,0.6109600146042995,0.20373163308719455,0.0,0.0,25.3545939493291,2000.0,0.6,6.4,6.5,7.1,7.5,2022.0,3.0,21.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.4,0.038,0.011,21.0,16.0,0.8,0.0,2.0,64.0,4.2,-5.2,1013.6,1024.4,0.6205156380270855,0.21303433500003877,0.0,0.0,23.079753869072746,2000.0,0.3,6.0,6.1,6.9,7.4,2022.0,3.0,21.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.4,0.035,0.013,23.0,17.0,0.7,0.0,1.2,65.0,4.2,-5.1,1013.6,1024.4,0.6008204891475808,0.14740740249332163,0.0,0.0,23.59132091468983,2000.0,0.4,5.7,5.9,6.7,7.3,2022.0,3.0,21.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0.4,0.035,0.014,21.0,16.0,0.3,0.0,1.5,68.0,4.2,-4.9,1013.4,1024.3,0.5999550142483328,0.17247237799455917,0.0,0.0,21.600338206560636,2000.0,0.4,5.4,5.6,6.5,7.2,2022.0,3.0,21.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.4,0.031,0.018,25.0,15.0,0.1,0.0,1.5,63.0,3.9,-6.1,1013.4,1024.3,0.47952188727642575,0.09714308959099327,0.0,0.0,23.55628137863674,2000.0,0.3,5.1,5.3,6.3,7.1,2022.0,3.0,21.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.002,0.5,0.027,0.021,21.0,16.0,-0.1,0.0,0.7,64.0,3.9,-6.1,1013.9,1024.8,0.2779417605439507,-0.06424205631838475,0.0,0.0,23.65537592287329,2000.0,0.2,4.9,5.1,6.1,7.0,2022.0,3.0,21.0,6.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
